Date,USD
07.04.2021,429.1
08.04.2021,430.77
09.04.2021,432.94
10.04.2021,433.15
11.04.2021,433.15
12.04.2021,433.15
13.04.2021,433.4
14.04.2021,433.55
15.04.2021,430.99
16.04.2021,430.26
17.04.2021,430.39
18.04.2021,430.39
19.04.2021,430.39
20.04.2021,430.69
21.04.2021,429.76
22.04.2021,432.01
23.04.2021,432.21
24.04.2021,430.73
25.04.2021,430.73
26.04.2021,430.73
27.04.2021,429.85
28.04.2021,429.42
29.04.2021,429.33
30.04.2021,427.75
01.05.2021,428.75
02.05.2021,428.75
03.05.2021,428.75
04.05.2021,428.75
05.05.2021,428.99
06.05.2021,426.85
07.05.2021,426.99
08.05.2021,426.99
09.05.2021,426.99
10.05.2021,426.99
11.05.2021,426.99
12.05.2021,427.22
13.05.2021,426.14
14.05.2021,427.55
15.05.2021,428.71
16.05.2021,428.71
17.05.2021,428.71
18.05.2021,427.41
19.05.2021,426.05
20.05.2021,427.54
21.05.2021,429.21
22.05.2021,428.86
23.05.2021,428.86
24.05.2021,428.86
25.05.2021,427.58
26.05.2021,426.48
27.05.2021,427.19
28.05.2021,428.48
29.05.2021,427.9
30.05.2021,427.9
31.05.2021,427.9
01.06.2021,428.7
02.06.2021,427.42
03.06.2021,428.14
04.06.2021,427.99
05.06.2021,428.15
06.06.2021,428.15
07.06.2021,428.15
08.06.2021,426.81
09.06.2021,427.83
10.06.2021,426.72
11.06.2021,427.53
12.06.2021,427.15
13.06.2021,427.15
14.06.2021,427.15
15.06.2021,426.81
16.06.2021,426.99
17.06.2021,425.63
18.06.2021,426.77
19.06.2021,427.82
20.06.2021,427.82
21.06.2021,427.82
22.06.2021,427.23
23.06.2021,426.04
24.06.2021,426.61
25.06.2021,427.01
26.06.2021,426.94
27.06.2021,426.94
28.06.2021,426.94
29.06.2021,425.75
30.06.2021,427.79
01.07.2021,427.89
02.07.2021,426.05
03.07.2021,426.46
04.07.2021,424.99
05.07.2021,424.99
06.07.2021,424.99
07.07.2021,424.99
08.07.2021,427.85
09.07.2021,429.8
10.07.2021,429.34
11.07.2021,429.34
12.07.2021,429.34
13.07.2021,427.68
14.07.2021,426.51
15.07.2021,425.61
16.07.2021,426.61
17.07.2021,426.47
18.07.2021,426.47
19.07.2021,426.47
20.07.2021,427.19
21.07.2021,427.19
22.07.2021,428.52
23.07.2021,425.71
24.07.2021,424.68
25.07.2021,424.68
26.07.2021,424.68
27.07.2021,424.6
28.07.2021,424.37
29.07.2021,424.64
30.07.2021,424.51
31.07.2021,424.44
01.08.2021,424.44
02.08.2021,424.44
03.08.2021,424.46
04.08.2021,423.75
05.08.2021,424.02
06.08.2021,425.13
07.08.2021,424.32
08.08.2021,424.32
09.08.2021,424.32
10.08.2021,426.38
11.08.2021,425.83
12.08.2021,425.51
13.08.2021,424.24
14.08.2021,425.16
15.08.2021,425.16
16.08.2021,425.16
17.08.2021,425.58
18.08.2021,425
19.08.2021,425.57
20.08.2021,426.66
21.08.2021,426.93
22.08.2021,426.93
23.08.2021,426.93
24.08.2021,426
25.08.2021,424.63
26.08.2021,424.72
27.08.2021,425.37
28.08.2021,425.74
29.08.2021,425.74
30.08.2021,425.74
31.08.2021,425.74
01.09.2021,425.41
02.09.2021,425.66
03.09.2021,426.34
04.09.2021,424.85
05.09.2021,424.85
06.09.2021,424.85
07.09.2021,426.26
08.09.2021,425.47
09.09.2021,426.38
10.09.2021,426.13
11.09.2021,426.52
12.09.2021,426.52
13.09.2021,426.52
14.09.2021,425.99
15.09.2021,425.82
16.09.2021,426.39
17.09.2021,424.92
18.09.2021,425.3
19.09.2021,425.3
20.09.2021,425.3
21.09.2021,425.73
22.09.2021,425.85
23.09.2021,425.75
24.09.2021,425.02
25.09.2021,423.91
26.09.2021,423.91
27.09.2021,423.91
28.09.2021,423.95
29.09.2021,423.91
30.09.2021,425.67
01.10.2021,425.7
02.10.2021,425.94
03.10.2021,425.94
04.10.2021,425.94
05.10.2021,425.68
06.10.2021,424.64
07.10.2021,424.82
08.10.2021,425.86
09.10.2021,424.81
10.10.2021,424.81
11.10.2021,424.81
12.10.2021,424.53
13.10.2021,425.22
14.10.2021,426.15
15.10.2021,425.77
16.10.2021,425.78
17.10.2021,425.78
18.10.2021,425.78
19.10.2021,425.37
20.10.2021,426.14
21.10.2021,425.95
22.10.2021,425.71
23.10.2021,426.32
24.10.2021,426.32
25.10.2021,426.32
26.10.2021,425.07
27.10.2021,425.48
28.10.2021,426.01
29.10.2021,427.57
30.10.2021,427.11
31.10.2021,427.11
01.11.2021,427.11
02.11.2021,427.81
03.11.2021,427.59
04.11.2021,428.39
05.11.2021,429.5
06.11.2021,429.82
07.11.2021,429.82
08.11.2021,429.82
09.11.2021,428.67
10.11.2021,429.22
11.11.2021,428.51
12.11.2021,429.29
13.11.2021,429.59
14.11.2021,429.59
15.11.2021,429.59
16.11.2021,429.99
17.11.2021,429.68
18.11.2021,430.74
19.11.2021,431.6
20.11.2021,430.43
21.11.2021,430.43
22.11.2021,430.43
23.11.2021,431.58
24.11.2021,432.15
25.11.2021,429.73
26.11.2021,429.84
27.11.2021,431.07
28.11.2021,431.07
29.11.2021,431.07
30.11.2021,433.74
01.12.2021,434.16
02.12.2021,434.16
03.12.2021,435.76
04.12.2021,436.29
05.12.2021,436.29
06.12.2021,436.29
07.12.2021,435.85
08.12.2021,434.6
09.12.2021,434.46
10.12.2021,433.39
11.12.2021,434.4
12.12.2021,434.4
13.12.2021,434.4
14.12.2021,433.53
15.12.2021,434.84
16.12.2021,435.54
17.12.2021,435.54
18.12.2021,435.54
19.12.2021,435.54
20.12.2021,435.54
21.12.2021,436.35
22.12.2021,435.89
23.12.2021,434.87
24.12.2021,433.88
25.12.2021,432.28
26.12.2021,432.28
27.12.2021,432.28
28.12.2021,431.61
29.12.2021,431.18
30.12.2021,431.84
31.12.2021,431.67
01.01.2022,431.8
02.01.2022,431.8
03.01.2022,431.8
04.01.2022,431.8
05.01.2022,431.8
06.01.2022,431.81
07.01.2022,431.81
08.01.2022,431.81
09.01.2022,431.81
10.01.2022,431.81
11.01.2022,431.81
12.01.2022,431.81
13.01.2022,433.78
14.01.2022,433.69
15.01.2022,434.84
16.01.2022,434.84
17.01.2022,434.84
18.01.2022,434.58
19.01.2022,434.07
20.01.2022,434.48
21.01.2022,434.24
22.01.2022,435.1
23.01.2022,435.1
24.01.2022,435.1
25.01.2022,434.34
26.01.2022,435.2
27.01.2022,434.34
28.01.2022,434.38
29.01.2022,433.83
30.01.2022,433.83
31.01.2022,433.83
01.02.2022,433.5
02.02.2022,433.76
03.02.2022,434.11
04.02.2022,434.29
05.02.2022,432.93
06.02.2022,432.93
07.02.2022,432.93
08.02.2022,431.37
09.02.2022,428.5
10.02.2022,426.31
11.02.2022,425.76
12.02.2022,429.1
13.02.2022,429.1
14.02.2022,429.1
15.02.2022,431.38
16.02.2022,430.84
17.02.2022,427.84
18.02.2022,428.52
19.02.2022,428.32
20.02.2022,428.32
21.02.2022,428.32
22.02.2022,428.54
23.02.2022,433.39
24.02.2022,437.22
25.02.2022,465.99
26.02.2022,467.09
27.02.2022,467.09
28.02.2022,467.09
01.03.2022,495
02.03.2022,487.75
03.03.2022,490.43
04.03.2022,492.28
05.03.2022,499.2
06.03.2022,503.3
07.03.2022,503.3
08.03.2022,503.3
09.03.2022,503.3
10.03.2022,510
11.03.2022,509.8
12.03.2022,510.79
13.03.2022,510.79
14.03.2022,510.79
15.03.2022,511.71
16.03.2022,512.19
17.03.2022,508.94
18.03.2022,506.14
19.03.2022,505.22
20.03.2022,505.22
21.03.2022,505.22
22.03.2022,505.22
23.03.2022,505.22
24.03.2022,505.22
25.03.2022,495.43
26.03.2022,494.16
27.03.2022,494.16
28.03.2022,494.16
29.03.2022,484.49
30.03.2022,471.3
31.03.2022,458.2
01.04.2022,466.31
02.04.2022,472.56
03.04.2022,472.56
04.04.2022,472.56
05.04.2022,472.76
06.04.2022,462.91
07.04.2022,462.22
08.04.2022,458.87
09.04.2022,446.89
10.04.2022,446.89
11.04.2022,446.89
12.04.2022,449.53
13.04.2022,449.74
14.04.2022,450.17
15.04.2022,448.19
16.04.2022,454.27
17.04.2022,454.27
18.04.2022,454.27
19.04.2022,449.85
20.04.2022,443.57
21.04.2022,444.03
22.04.2022,444.04
23.04.2022,443.99
24.04.2022,443.99
25.04.2022,443.99
26.04.2022,448.26
27.04.2022,453.53
28.04.2022,449.55
29.04.2022,448.49
30.04.2022,446.38
01.05.2022,446.38
02.05.2022,446.38
03.05.2022,446.38
04.05.2022,441.64
05.05.2022,436.85
06.05.2022,427.8
07.05.2022,434.47
08.05.2022,434.47
09.05.2022,434.47
10.05.2022,434.47
11.05.2022,434.47
12.05.2022,442.61
13.05.2022,434.76
14.05.2022,427.84
15.05.2022,427.84
16.05.2022,427.84
17.05.2022,429.57
18.05.2022,432.79
19.05.2022,432.69
20.05.2022,431.41
21.05.2022,425.02
22.05.2022,425.02
23.05.2022,425.02
24.05.2022,424.84
25.05.2022,416.91
26.05.2022,415.12
27.05.2022,422.01
28.05.2022,433.3
29.05.2022,433.3
30.05.2022,433.3
31.05.2022,427.39
01.06.2022,414.67
02.06.2022,424.62
03.06.2022,432.78
04.06.2022,431.95
05.06.2022,431.95
06.06.2022,431.95
07.06.2022,431.88
08.06.2022,429.41
09.06.2022,433.45
10.06.2022,434.51
11.06.2022,435.76
12.06.2022,435.76
13.06.2022,435.76
14.06.2022,436.18
15.06.2022,435.92
16.06.2022,438.43
17.06.2022,442.17
18.06.2022,446.87
19.06.2022,446.87
20.06.2022,446.87
21.06.2022,443.26
22.06.2022,447.93
23.06.2022,454.11
24.06.2022,464.81
25.06.2022,470.9
26.06.2022,470.9
27.06.2022,470.9
28.06.2022,460.95
29.06.2022,456.05
30.06.2022,465.08
01.07.2022,470.34
02.07.2022,466.44
03.07.2022,466.44
04.07.2022,466.44
05.07.2022,464.16
06.07.2022,469.26
07.07.2022,469.26
08.07.2022,477.24
09.07.2022,474.92
10.07.2022,474.92
11.07.2022,474.92
12.07.2022,464.85
13.07.2022,473.38
14.07.2022,475.91
15.07.2022,478.39
16.07.2022,480.37
17.07.2022,480.37
18.07.2022,480.37
19.07.2022,484.18
20.07.2022,480.36
21.07.2022,481.2
22.07.2022,482.04
23.07.2022,483.88
24.07.2022,483.88
25.07.2022,483.88
26.07.2022,475.92
27.07.2022,479.83
28.07.2022,480.16
29.07.2022,478.78
30.07.2022,477.09
31.07.2022,477.09
01.08.2022,477.09
02.08.2022,479.51
03.08.2022,475.79
04.08.2022,476.27
05.08.2022,476.18
06.08.2022,477.98
07.08.2022,477.98
08.08.2022,477.98
09.08.2022,476.62
10.08.2022,478.39
11.08.2022,478.01
12.08.2022,477.67
13.08.2022,476.01
14.08.2022,476.01
15.08.2022,476.01
16.08.2022,476.18
17.08.2022,476.58
18.08.2022,476.2
19.08.2022,475.94
20.08.2022,476.43
21.08.2022,476.43
22.08.2022,476.43
23.08.2022,473.99
24.08.2022,470.45
25.08.2022,461.98
26.08.2022,465.05
27.08.2022,472.2
28.08.2022,468.1
29.08.2022,468.1
30.08.2022,468.1
31.08.2022,468.1
01.09.2022,472.21
02.09.2022,471.43
03.09.2022,472.47
04.09.2022,472.47
05.09.2022,472.47
06.09.2022,472.63
07.09.2022,472.47
08.09.2022,473.1
09.09.2022,477.46
10.09.2022,473.35
11.09.2022,473.35
12.09.2022,473.35
13.09.2022,471.99
14.09.2022,473.45
15.09.2022,473.91
16.09.2022,474.19
17.09.2022,477.12
18.09.2022,477.12
19.09.2022,477.12
20.09.2022,477.54
21.09.2022,478.26
22.09.2022,477.73
23.09.2022,481.29
24.09.2022,479.42
25.09.2022,479.42
26.09.2022,479.42
27.09.2022,477.37
28.09.2022,478.9
29.09.2022,479.39
30.09.2022,476.89
01.10.2022,476.71
02.10.2022,476.71
03.10.2022,476.71
04.10.2022,475.51
05.10.2022,472.68
06.10.2022,470.06
07.10.2022,468.75
08.10.2022,472.04
09.10.2022,472.04
10.10.2022,472.04
11.10.2022,473.38
12.10.2022,474.95
13.10.2022,477.89
14.10.2022,479.32
15.10.2022,476.89
16.10.2022,476.89
17.10.2022,476.89
18.10.2022,472.92
19.10.2022,472.88
20.10.2022,470.13
21.10.2022,468.27
22.10.2022,470.6
23.10.2022,472.93
24.10.2022,472.93
25.10.2022,472.93
26.10.2022,472.93
27.10.2022,471.32
28.10.2022,465.36
29.10.2022,467
30.10.2022,467
31.10.2022,467
01.11.2022,468.35
02.11.2022,466.22
03.11.2022,460.56
04.11.2022,463.6
05.11.2022,464.45
06.11.2022,464.45
07.11.2022,464.45
08.11.2022,464.4
09.11.2022,464.01
10.11.2022,465.58
11.11.2022,469.42
12.11.2022,462.01
13.11.2022,462.01
14.11.2022,462.01
15.11.2022,459.74
16.11.2022,460.99
17.11.2022,459.35
18.11.2022,459.05
19.11.2022,459.04
20.11.2022,459.04
21.11.2022,459.04
22.11.2022,463.55
23.11.2022,462.75
24.11.2022,462.65
25.11.2022,465.95
26.11.2022,465.38
27.11.2022,465.38
28.11.2022,465.38
29.11.2022,467.99
30.11.2022,468.43
01.12.2022,468.9
02.12.2022,468.45
03.12.2022,468.98
04.12.2022,468.98
05.12.2022,468.98
06.12.2022,469.17
07.12.2022,472.33
08.12.2022,473.54
09.12.2022,472.17
10.12.2022,472.14
11.12.2022,472.14
12.12.2022,472.14
13.12.2022,469.93
14.12.2022,469.35
15.12.2022,468.52
16.12.2022,468.56
17.12.2022,468.56
18.12.2022,468.56
19.12.2022,468.56
20.12.2022,468.24
21.12.2022,469.18
22.12.2022,470.28
23.12.2022,466.98
24.12.2022,461.97
25.12.2022,461.97
26.12.2022,461.97
27.12.2022,461.1
28.12.2022,460.62
29.12.2022,461.23
30.12.2022,460.98
31.12.2022,462.65
01.01.2023,462.65
02.01.2023,462.65
03.01.2023,462.65
04.01.2023,462.65
05.01.2023,465.39
06.01.2023,465.93
07.01.2023,463.31
08.01.2023,463.31
09.01.2023,463.31
10.01.2023,462.49
11.01.2023,461.84
12.01.2023,462.2
13.01.2023,462.58
14.01.2023,462.29
15.01.2023,462.29
16.01.2023,462.29
17.01.2023,462.69
18.01.2023,464.09
19.01.2023,464.34
20.01.2023,462.77
21.01.2023,462.55
22.01.2023,462.55
23.01.2023,462.55
24.01.2023,462.04
25.01.2023,461.88
26.01.2023,461.41
27.01.2023,461.37
28.01.2023,460.43
29.01.2023,460.43
30.01.2023,460.43
31.01.2023,459.92
01.02.2023,460.51
02.02.2023,460.87
03.02.2023,459.92
04.02.2023,458.69
05.02.2023,458.69
06.02.2023,458.69
07.02.2023,457.7
08.02.2023,456.98
09.02.2023,455.65
10.02.2023,452.39
11.02.2023,450.79
12.02.2023,450.79
13.02.2023,450.79
14.02.2023,452.43
15.02.2023,451.17
16.02.2023,447.29
17.02.2023,444.09
18.02.2023,444.23
19.02.2023,444.23
20.02.2023,444.23
21.02.2023,447.68
22.02.2023,445.65
23.02.2023,446.6
24.02.2023,449.22
25.02.2023,447.73
26.02.2023,447.73
27.02.2023,447.73
28.02.2023,449.14
01.03.2023,445.82
02.03.2023,442.11
03.03.2023,435.69
04.03.2023,431.08
05.03.2023,431.08
06.03.2023,431.08
07.03.2023,432.83
08.03.2023,438.57
09.03.2023,438.57
10.03.2023,441.12
11.03.2023,445.98
12.03.2023,445.98
13.03.2023,445.98
14.03.2023,456.66
15.03.2023,458.22
16.03.2023,464.79
17.03.2023,466.15
18.03.2023,460.79
19.03.2023,460.79
20.03.2023,460.79
21.03.2023,462.36
22.03.2023,462.36
23.03.2023,462.36
24.03.2023,462.36
25.03.2023,457.29
26.03.2023,457.29
27.03.2023,457.29
28.03.2023,458.87
29.03.2023,455
30.03.2023,448.39
31.03.2023,448.05
01.04.2023,451.71
02.04.2023,451.71
03.04.2023,451.71
04.04.2023,450.83
05.04.2023,449.39
06.04.2023,446.79
07.04.2023,447.31
08.04.2023,445.01
09.04.2023,445.01
10.04.2023,445.01
11.04.2023,444.29
12.04.2023,448.82
13.04.2023,452.97
14.04.2023,449.86
15.04.2023,450.25
16.04.2023,450.25
17.04.2023,450.25
18.04.2023,448.41
19.04.2023,451
20.04.2023,455.07
21.04.2023,455.63
22.04.2023,457.68
23.04.2023,457.68
24.04.2023,457.68
25.04.2023,456.34
26.04.2023,455.04
27.04.2023,453.93
28.04.2023,456.21
29.04.2023,453.39
30.04.2023,453.39
01.05.2023,453.39
02.05.2023,453.39
03.05.2023,449.15
04.05.2023,442.52
05.05.2023,445.29
06.05.2023,445.28
07.05.2023,445.28
08.05.2023,445.28
09.05.2023,445.28
10.05.2023,445.28
11.05.2023,444.16
12.05.2023,444.22
13.05.2023,445.99
14.05.2023,445.99
15.05.2023,445.99
16.05.2023,450.48
17.05.2023,449.13
18.05.2023,449.69
19.05.2023,449.19
20.05.2023,448.31
21.05.2023,448.31
22.05.2023,448.31
23.05.2023,445.12
24.05.2023,441.74
25.05.2023,444.44
26.05.2023,446.65
27.05.2023,445.68
28.05.2023,445.68
29.05.2023,445.68
30.05.2023,444.45
31.05.2023,447.08
01.06.2023,448.13
02.06.2023,448.72
03.06.2023,447.9
04.06.2023,447.9
05.06.2023,447.9
06.06.2023,448.71
07.06.2023,447.71
08.06.2023,446.65
09.06.2023,444.85
10.06.2023,445.62
11.06.2023,445.62
12.06.2023,445.62
13.06.2023,447.32
14.06.2023,448.62
15.06.2023,450.16
16.06.2023,451.82
17.06.2023,450.99
18.06.2023,450.99
19.06.2023,450.99
20.06.2023,447.15
21.06.2023,448.3
22.06.2023,447.4
23.06.2023,447.62
24.06.2023,447.05
25.06.2023,447.05
26.06.2023,447.05
27.06.2023,450.06
28.06.2023,450.36
29.06.2023,450.36
30.06.2023,454.13
01.07.2023,452.51
02.07.2023,449.33
03.07.2023,449.33
04.07.2023,448.13
05.07.2023,446.79
06.07.2023,443.84
07.07.2023,443.84
08.07.2023,443.84
09.07.2023,443.84
10.07.2023,443.84
11.07.2023,444.89
12.07.2023,441.11
13.07.2023,440.55
14.07.2023,443.4
15.07.2023,446.48
16.07.2023,446.48
17.07.2023,446.48
18.07.2023,446.34
19.07.2023,444.15
20.07.2023,442.68
21.07.2023,443.99
22.07.2023,444.81
23.07.2023,444.81
24.07.2023,444.81
25.07.2023,445.24
26.07.2023,445.06
27.07.2023,444.29
28.07.2023,444.72
29.07.2023,445.68
30.07.2023,445.68
31.07.2023,445.68
01.08.2023,446.07
02.08.2023,445.04
03.08.2023,443.66
04.08.2023,445.01
05.08.2023,445.29
06.08.2023,445.29
07.08.2023,445.29
08.08.2023,446.36
09.08.2023,445.88
10.08.2023,446.32
11.08.2023,445.03
12.08.2023,445.81
13.08.2023,445.81
14.08.2023,445.81
15.08.2023,448.55
16.08.2023,449.17
17.08.2023,454.3
18.08.2023,463.19
19.08.2023,461.71
20.08.2023,461.71
21.08.2023,461.71
22.08.2023,452.34
23.08.2023,453.13
24.08.2023,458.13
25.08.2023,462.04
26.08.2023,460.17
27.08.2023,460.17
28.08.2023,460.17
29.08.2023,464.05
30.08.2023,461.44
31.08.2023,461.44
01.09.2023,459.69
02.09.2023,456.39
03.09.2023,456.39
04.09.2023,456.39
05.09.2023,459.52
06.09.2023,459.97
07.09.2023,461.41
08.09.2023,464.48
09.09.2023,466.29
10.09.2023,466.29
11.09.2023,466.29
12.09.2023,462.88
13.09.2023,460.5
14.09.2023,463.98
15.09.2023,466.18
16.09.2023,467.29
17.09.2023,467.29
18.09.2023,467.29
19.09.2023,469.31
20.09.2023,471.45
21.09.2023,473.22
22.09.2023,475.96
23.09.2023,475.25
24.09.2023,475.25
25.09.2023,475.25
26.09.2023,473.98
27.09.2023,476.89
28.09.2023,482.77
29.09.2023,477.57
30.09.2023,474.47
01.10.2023,474.47
02.10.2023,474.47
03.10.2023,478.35
04.10.2023,477.25
05.10.2023,476.59
06.10.2023,477.44
07.10.2023,478.43
08.10.2023,478.43
09.10.2023,478.43
10.10.2023,477.02
11.10.2023,477.21
12.10.2023,476.78
13.10.2023,475.78
14.10.2023,476.98
15.10.2023,476.98
16.10.2023,476.98
17.10.2023,476.64
18.10.2023,477.12
19.10.2023,477.99
20.10.2023,479.4
21.10.2023,479.06
22.10.2023,479.06
23.10.2023,479.06
24.10.2023,478.77
25.10.2023,475.86
26.10.2023,475.86
27.10.2023,476.28
28.10.2023,470.3
29.10.2023,470.3
30.10.2023,470.3
31.10.2023,471.87
01.11.2023,469.67
02.11.2023,470.09
03.11.2023,468.13
04.11.2023,465.14
05.11.2023,465.14
06.11.2023,465.14
07.11.2023,462.46
08.11.2023,464.49
09.11.2023,466.79
10.11.2023,468.05
11.11.2023,467.9
12.11.2023,467.9
13.11.2023,467.9
14.11.2023,465.89
15.11.2023,463.65
16.11.2023,461.53
17.11.2023,461.55
18.11.2023,462.79
19.11.2023,462.79
20.11.2023,462.79
21.11.2023,462.56
22.11.2023,459.04
23.11.2023,456.83
24.11.2023,461.17
25.11.2023,463.09
26.11.2023,463.09
27.11.2023,463.09
28.11.2023,459.37
29.11.2023,459.04
30.11.2023,459.06
01.12.2023,458.04
02.12.2023,460.15
03.12.2023,460.15
04.12.2023,460.15
05.12.2023,461.33
06.12.2023,461.05
07.12.2023,459.46
08.12.2023,459.91
09.12.2023,457.61
10.12.2023,457.61
11.12.2023,457.61
12.12.2023,458.49
13.12.2023,456.52
14.12.2023,455.69
15.12.2023,455.63
16.12.2023,457.44
17.12.2023,457.44
18.12.2023,457.44
19.12.2023,457.44
20.12.2023,458
21.12.2023,456.18
22.12.2023,456.99
23.12.2023,459.69
24.12.2023,459.69
25.12.2023,459.69
26.12.2023,457.63
27.12.2023,456.22
28.12.2023,455.5
29.12.2023,453.64
30.12.2023,454.56
31.12.2023,454.56
01.01.2024,454.56
02.01.2024,454.56
03.01.2024,454.56
04.01.2024,457.06
05.01.2024,456.09
06.01.2024,453.43
07.01.2024,453.43
08.01.2024,453.43
09.01.2024,453.4
10.01.2024,453.19
11.01.2024,453.34
12.01.2024,453.12
13.01.2024,451.33
14.01.2024,451.33
15.01.2024,451.33
16.01.2024,451.37
17.01.2024,451.25
18.01.2024,452.95
19.01.2024,451.8
20.01.2024,450.04
21.01.2024,450.04
22.01.2024,450.04
23.01.2024,448.61
24.01.2024,446.03
25.01.2024,445.43
26.01.2024,446.03
27.01.2024,449.74
28.01.2024,449.74
29.01.2024,449.74
30.01.2024,449.98
31.01.2024,448.17
01.02.2024,447.74
02.02.2024,449.64
03.02.2024,451.24
04.02.2024,451.24
05.02.2024,451.24
06.02.2024,453.16
07.02.2024,454.59
08.02.2024,452.14
09.02.2024,450.34
10.02.2024,447.1
11.02.2024,447.1
12.02.2024,447.1
13.02.2024,446.72
14.02.2024,447.99
15.02.2024,447.17
16.02.2024,448.06
17.02.2024,448.68
18.02.2024,448.68
19.02.2024,448.68
20.02.2024,450.14
21.02.2024,452.94
22.02.2024,450.8
23.02.2024,450.47
24.02.2024,449.88
25.02.2024,449.88
26.02.2024,449.88
27.02.2024,449.96
28.02.2024,448.89
29.02.2024,451.31
01.03.2024,450.61
02.03.2024,451.03
03.03.2024,451.03
04.03.2024,451.03
05.03.2024,453.35
06.03.2024,450.53
07.03.2024,447.52
08.03.2024,447.29
09.03.2024,447.29
10.03.2024,447.29
11.03.2024,447.29
12.03.2024,448.91
13.03.2024,449.3
14.03.2024,449.89
15.03.2024,449.16
16.03.2024,448.58
17.03.2024,448.58
18.03.2024,448.58
19.03.2024,449.3
20.03.2024,451.08
21.03.2024,451.27
22.03.2024,451.27
23.03.2024,451.27
24.03.2024,451.27
25.03.2024,451.27
26.03.2024,451.27
27.03.2024,450.07
28.03.2024,449.58
29.03.2024,448.15
30.03.2024,446.78
31.03.2024,446.78
01.04.2024,446.78
02.04.2024,446.56
03.04.2024,447.53
04.04.2024,446.91
05.04.2024,446.49
06.04.2024,446.78
07.04.2024,446.78
08.04.2024,446.78
09.04.2024,445.95
10.04.2024,446.14
11.04.2024,447.15
12.04.2024,448.41
13.04.2024,447.89
14.04.2024,447.89
15.04.2024,447.89
16.04.2024,448.56
17.04.2024,448.81
18.04.2024,448.89
19.04.2024,447.4
20.04.2024,446.49
21.04.2024,446.49
22.04.2024,446.49
23.04.2024,445.66
24.04.2024,444.32
25.04.2024,443.85
26.04.2024,444.22
27.04.2024,443.35
28.04.2024,443.35
29.04.2024,443.35
30.04.2024,441.44
01.05.2024,442.05
02.05.2024,442.05
03.05.2024,443.37
04.05.2024,444.14
05.05.2024,441.66
06.05.2024,441.66
07.05.2024,439.43
08.05.2024,439.43
09.05.2024,439.43
10.05.2024,439.43
11.05.2024,439.4
12.05.2024,439.4
13.05.2024,439.4
14.05.2024,440.92
15.05.2024,440.9
16.05.2024,441.41
17.05.2024,441.58
18.05.2024,443.44
19.05.2024,443.44
20.05.2024,443.44
21.05.2024,443.72
22.05.2024,441.8
23.05.2024,441.79
24.05.2024,443.03
25.05.2024,443.16
26.05.2024,443.16
27.05.2024,443.16
28.05.2024,442.84
29.05.2024,441.59
30.05.2024,442.85
31.05.2024,444.79
01.06.2024,447.25
02.06.2024,447.25
03.06.2024,447.25
04.06.2024,447.08
05.06.2024,448.01
06.06.2024,448.64
07.06.2024,446.89
08.06.2024,447.37
09.06.2024,447.37
10.06.2024,447.37
11.06.2024,448.12
12.06.2024,449.76
13.06.2024,451.77
14.06.2024,451.38
15.06.2024,450.79
16.06.2024,450.79
17.06.2024,450.79
18.06.2024,452.92
19.06.2024,457.98
20.06.2024,459.75
21.06.2024,459.6
22.06.2024,464.72
23.06.2024,464.72
24.06.2024,464.72
25.06.2024,465.28
26.06.2024,467.29
27.06.2024,463.77
28.06.2024,465.52
29.06.2024,471.46
30.06.2024,471.46
01.07.2024,471.46
02.07.2024,475.18
03.07.2024,471.83
04.07.2024,472.57
05.07.2024,475.39
06.07.2024,476.27
07.07.2024,476.27
08.07.2024,476.27
09.07.2024,476.27
10.07.2024,480.77
11.07.2024,478.48
12.07.2024,474.26
13.07.2024,475.03
14.07.2024,475.03
15.07.2024,475.03
16.07.2024,472.49
17.07.2024,474.62
18.07.2024,474.83
19.07.2024,477.03
20.07.2024,478.58
21.07.2024,478.58
22.07.2024,478.58
23.07.2024,473.15
24.07.2024,472.62
25.07.2024,474.09
26.07.2024,474.72
27.07.2024,474.83
28.07.2024,474.83
29.07.2024,474.83
30.07.2024,473.29
31.07.2024,475.37
01.08.2024,473.95
02.08.2024,474.71
03.08.2024,474.57
04.08.2024,474.57
05.08.2024,474.57
06.08.2024,477.15
07.08.2024,479.4
08.08.2024,475.62
09.08.2024,477.14
10.08.2024,477.04
11.08.2024,477.04
12.08.2024,477.04
13.08.2024,479.03
14.08.2024,479.44
15.08.2024,479.83
16.08.2024,478.57
17.08.2024,478.91
18.08.2024,478.91
19.08.2024,478.91
20.08.2024,478.74
21.08.2024,476.81
22.08.2024,475.7
23.08.2024,479.08
24.08.2024,482.78
25.08.2024,482.78
26.08.2024,482.78
27.08.2024,483.65
28.08.2024,480.59
29.08.2024,481.22
30.08.2024,481.63
31.08.2024,481.63
01.09.2024,481.63
02.09.2024,481.63
03.09.2024,482.53
04.09.2024,482.74
05.09.2024,483.57
06.09.2024,482.94
07.09.2024,480.55
08.09.2024,480.55
09.09.2024,480.55
10.09.2024,478.89
11.09.2024,477.45
12.09.2024,477.62
13.09.2024,477.13
14.09.2024,479.38
15.09.2024,479.38
16.09.2024,479.38
17.09.2024,480.61
18.09.2024,480.63
19.09.2024,478.96
20.09.2024,478.93
21.09.2024,479.05
22.09.2024,479.05
23.09.2024,479.05
24.09.2024,480.5
25.09.2024,479.71
26.09.2024,478.16
27.09.2024,478.54
28.09.2024,479.23
29.09.2024,479.23
30.09.2024,479.23
01.10.2024,481.19
